Timestamp,Name,Value
8.452074,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.045677501882892e-05,""tx"":1.1779420500270419,""txp"":661.0,""ty"":6.616821395756716,""typ"":359.0},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":4.255009116604924e-05,""tx"":1.333641383628688,""txp"":664.0792846679688,""ty"":12.154849533916504,""typ"":254.9517059326172},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":4.6641445806017146e-05,""tx"":1.6452006149884966,""txp"":669.5,""ty"":5.963706831966235,""typ"":371.0}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.003925323486328,""ts"":58100.765964,""v"":1}}"
8.480066,"NT:/limelight-front/tl",27.80327606201172
8.480085,"NT:/limelight-front/tx",1.2862334251403809
8.480103,"NT:/limelight-front/ty",12.207231521606445
8.480103,"NT:/limelight-front/ta",0.00826453696936369
8.480103,"NT:/limelight-front/ts",55.491477966308594
8.480122,"NT:/limelight-front/tlong",19.416486740112305
8.480122,"NT:/limelight-front/tshort",10.403528213500977
8.480122,"NT:/limelight-front/thor",15
8.48014,"NT:/limelight-front/tvert",17
8.48014,"NT:/limelight-front/tc",0.0941176488995552;0.16862745583057404;0.13333334028720856
8.480159,"NT:/limelight-front/hb",1565
8.480178,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.42327880859375
8.480196,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.42327880859375
8.480215,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.42327880859375
8.480233,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.2911588530405425e-05,""tx"":1.3269153890950491,""txp"":663.9586181640625,""ty"":12.204550645568403,""typ"":253.9965362548828},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.6184672606177628e-05,""tx"":1.1504650417932538,""txp"":660.5,""ty"":6.643999043770805,""typ"":358.5},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":5.768810660811141e-05,""tx"":1.6451512610148882,""txp"":669.5,""ty"":5.990928505777688,""typ"":370.5}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":27.80327606201172,""ts"":58129.357871,""v"":1}}"
8.511638,"NT:/limelight-front/tl",30.8087215423584
8.511657,"NT:/limelight-front/tx",1.1395041942596436
8.511675,"NT:/limelight-front/ty",6.6385908126831055
8.511675,"NT:/limelight-front/ta",0.003232170594856143
8.511694,"NT:/limelight-front/ts",7.125016689300537
8.511694,"NT:/limelight-front/tlong",8.558396339416504
8.511694,"NT:/limelight-front/tshort",5.705597877502441
8.511713,"NT:/limelight-front/thor",7
8.511713,"NT:/limelight-front/tvert",10
8.511731,"NT:/limelight-front/tc",0.125490203499794;0.15294118225574493;0.1411764770746231
8.51175,"NT:/limelight-front/hb",1566
8.511768,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.42871856689453
8.511768,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.42871856689453
8.511787,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.42871856689453
8.511805,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.945775668194983e-05,""tx"":1.123032733230957,""txp"":660.0,""ty"":6.644044210228003,""typ"":358.5},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":5.155107282917015e-05,""tx"":1.312400727977547,""txp"":663.6900634765625,""ty"":12.151920230741098,""typ"":255.00904846191406},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.218859925866127e-05,""tx"":1.6451512610148882,""txp"":669.5,""ty"":5.990928505777688,""typ"":370.5}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.8087215423584,""ts"":58160.70939,""v"":1}}"
8.541671,"NT:/limelight-front/tl",29.275278091430664
8.541708,"NT:/limelight-front/tx",1.4603227376937866
8.541726,"NT:/limelight-front/ty",12.2524995803833
8.541726,"NT:/limelight-front/ta",0.006464341189712286
8.541745,"NT:/limelight-front/ts",9.462322235107422
8.541745,"NT:/limelight-front/tlong",12.987520217895508
8.541745,"NT:/limelight-front/tshort",12.165525436401367
8.541764,"NT:/limelight-front/thor",14
8.541764,"NT:/limelight-front/tvert",14
8.541782,"NT:/limelight-front/tc",0.12156862765550613;0.16862745583057404;0.13725490868091583
8.541801,"NT:/limelight-front/hb",1567
8.541819,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.89527893066406
8.541838,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.89527893066406
8.541838,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.89527893066406
8.541875,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.4957265850389376e-05,""tx"":1.3248904224295188,""txp"":663.917724609375,""ty"":12.130013654203879,""typ"":255.429443359375},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":3.968614328186959e-05,""tx"":1.1505110344925527,""txp"":660.5,""ty"":6.616866988917849,""typ"":359.0},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.587081588804722e-05,""tx"":1.5629275808337297,""txp"":668.0,""ty"":5.991074047021172,""typ"":370.5}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.275278091430664,""ts"":58190.852722999996,""v"":1}}"
8.574189,"NT:/limelight-front/tl",31.56764793395996
8.574226,"NT:/limelight-front/tx",-7.422731876373291
8.574226,"NT:/limelight-front/ty",-11.470373153686523
8.574245,"NT:/limelight-front/ta",0.004050441551953554
8.574245,"NT:/limelight-front/ts",82.87498474121094
8.574245,"NT:/limelight-front/tlong",10.666987419128418
8.574263,"NT:/limelight-front/tshort",6.077702045440674
8.574263,"NT:/limelight-front/thor",12
8.574263,"NT:/limelight-front/tvert",7
8.574282,"NT:/limelight-front/tc",0.10588235408067703;0.16470588743686676;0.11372549086809158
8.5743,"NT:/limelight-front/hb",1568
8.574319,"NT:/limelight-front/botpose",0;0;0;0;0;0;69.1876449584961
8.574337,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;69.1876449584961
8.574374,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;69.1876449584961
8.574412,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.4138995286193676e-05,""tx"":-7.431978557486644,""txp"":503.5,""ty"":-11.451986616420228,""typ"":692.0},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.823034992616158e-05,""tx"":1.3810083565898736,""txp"":664.9459838867188,""ty"":12.135339628502038,""typ"":255.32432556152344},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":4.255009116604924e-05,""tx"":1.1178936375299884,""txp"":659.9053955078125,""ty"":6.613254129258522,""typ"":359.06756591796875},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.668908463325351e-05,""tx"":1.539697945483141,""txp"":667.576171875,""ty"":5.987522651438766,""typ"":370.56597900390625}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":31.56764793395996,""ts"":58223.043223,""v"":1}}"
8.6027,"NT:/limelight-front/tl",27.76181411743164
8.602737,"NT:/limelight-front/tx",1.2966878414154053
8.602756,"NT:/limelight-front/ty",12.126928329467773
8.602756,"NT:/limelight-front/ta",0.0033139975275844336
8.602774,"NT:/limelight-front/ts",5.710592269897461
8.602774,"NT:/limelight-front/tlong",10.049875259399414
8.602774,"NT:/limelight-front/tshort",8.05980110168457
8.602793,"NT:/limelight-front/thor",11
8.602793,"NT:/limelight-front/tvert",10
8.602812,"NT:/limelight-front/tc",0.11764705926179886;0.14901961386203766;0.125490203499794
8.60283,"NT:/limelight-front/hb",1569
8.602849,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.3818130493164
8.602867,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.3818130493164
8.602867,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.3818130493164
8.602904,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":4.45957703050226e-05,""tx"":1.281902454877624,""txp"":663.1299438476563,""ty"":12.121767378096365,""typ"":255.58998107910156},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":5.155107282917015e-05,""tx"":1.0682516065967889,""txp"":659.0,""ty"":6.589865207711227,""typ"":359.5},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":7.569006993435323e-05,""tx"":1.5083549076149296,""txp"":667.0045166015625,""ty"":5.987553536998334,""typ"":370.56640625}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":27.76181411743164,""ts"":58251.838779000005,""v"":1}}"
8.63264,"NT:/limelight-front/tl",28.994165420532227
8.632677,"NT:/limelight-front/tx",-7.68343448638916
8.632677,"NT:/limelight-front/ty",-11.727377891540527
8.632677,"NT:/limelight-front/ta",0.004827799275517464
8.632696,"NT:/limelight-front/ts",12.528807640075684
8.632714,"NT:/limelight-front/tlong",13.883550643920898
8.632733,"NT:/limelight-front/tshort",5.748657703399658
8.632751,"NT:/limelight-front/thor",15
8.632751,"NT:/limelight-front/tvert",8
8.63277,"NT:/limelight-front/tc",0.10196078568696976;0.13725490868091583;0.1411764770746231
8.632788,"NT:/limelight-front/hb",1570
8.632807,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.61416625976562
8.632825,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.61416625976562
8.632844,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.61416625976562
8.632881,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":3.313997513032518e-05,""tx"":-7.69739637453479,""txp"":498.550048828125,""ty"":-11.753298247702588,""typ"":697.85009765625},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":3.477651625871658e-05,""tx"":1.2106772149858074,""txp"":661.8244018554688,""ty"":12.097787974189018,""typ"":256.0540771484375},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.546168151544407e-05,""tx"":1.095733517117182,""txp"":659.5,""ty"":6.562680869570912,""typ"":360.0},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":7.200784602900967e-05,""tx"":1.5065344845656625,""txp"":666.9713134765625,""ty"":5.987435071821253,""typ"":370.5686340332031}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.994165420532227,""ts"":58281.422853000004,""v"":1}}"
8.662134,"NT:/limelight-front/tl",29.0814266204834
8.662172,"NT:/limelight-front/tx",1.1464295387268066
8.662172,"NT:/limelight-front/ty",12.079320907592773
8.662172,"NT:/limelight-front/ta",0.0022911587730050087
8.66219,"NT:/limelight-front/ts",14.03624439239502
8.66219,"NT:/limelight-front/tlong",8.246211051940918
8.662209,"NT:/limelight-front/tshort",5.3357834815979
8.662227,"NT:/limelight-front/thor",9
8.662246,"NT:/limelight-front/tc",0.10980392247438431;0.125490203499794;0.1411764770746231
8.662264,"NT:/limelight-front/hb",1571
8.662264,"NT:/limelight-front/botpose",0;0;0;0;0;0;66.70142364501953
8.662283,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;66.70142364501953
8.662301,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;66.70142364501953
8.66232,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":2.5775536414585076e-05,""tx"":1.1280022859683072,""txp"":660.3099975585938,""ty"":12.083621023044287,""typ"":256.33001708984375},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":0.00013255990052130073,""tx"":1.5400151961906232,""txp"":667.5923461914063,""ty"":6.303272775211511,""typ"":364.76153564453125}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":29.0814266204834,""ts"":58311.471964,""v"":1}}"
8.69302,"NT:/limelight-front/tl",30.085962295532227
8.693057,"NT:/limelight-front/tx",-7.421483516693115
8.693076,"NT:/limelight-front/ty",-11.645768165588379
8.693094,"NT:/limelight-front/ta",0.008223623037338257
8.693094,"NT:/limelight-front/ts",17.35402488708496
8.693094,"NT:/limelight-front/tlong",16.76305389404297
8.693113,"NT:/limelight-front/tshort",8.888594627380371
8.693113,"NT:/limelight-front/thor",18
8.693113,"NT:/limelight-front/tvert",10
8.693132,"NT:/limelight-front/tc",0.0941176488995552;0.1411764770746231;0.10588235408067703
8.69315,"NT:/limelight-front/hb",1572
8.693169,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.70596313476562
8.693206,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.70596313476562
8.693243,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.70596313476562
8.69328,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.791649502702057e-05,""tx"":-7.398938140539087,""txp"":504.10003662109375,""ty"":-11.566096108990905,""typ"":694.2000122070313},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":0.00014769792323932052,""tx"":1.534876604209515,""txp"":667.5,""ty"":6.344669863398579,""typ"":364.0}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.085962295532227,""ts"":58342.081205,""v"":1}}"
8.723813,"NT:/limelight-front/tl",30.183704376220703
8.72385,"NT:/limelight-front/tx",-7.686216354370117
8.72385,"NT:/limelight-front/ty",-11.57524299621582
8.723869,"NT:/limelight-front/ta",0.005277847871184349
8.723869,"NT:/limelight-front/ts",4.39870548248291
8.723869,"NT:/limelight-front/tlong",15.415998458862305
8.723887,"NT:/limelight-front/tshort",7.286167621612549
8.724073,"NT:/limelight-front/thor",9
8.724073,"NT:/limelight-front/tvert",16
8.724091,"NT:/limelight-front/tc",0.08627451211214066;0.11764705926179886;0.10196078568696976
8.72411,"NT:/limelight-front/hb",1573
8.724129,"NT:/limelight-front/botpose",0;0;0;0;0;0;67.80370330810547
8.724147,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;67.80370330810547
8.724166,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;67.80370330810547
8.724184,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":4.132268441026099e-05,""tx"":-7.683444593100177,""txp"":498.827880859375,""ty"":-11.574623057575195,""typ"":694.3934936523438},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.955303251743317e-05,""tx"":1.0682516065967889,""txp"":659.0,""ty"":6.589865207711227,""typ"":359.5},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":7.323525642277673e-05,""tx"":1.5355153669779185,""txp"":667.5,""ty"":5.991121855612036,""typ"":370.5}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.183704376220703,""ts"":58373.10926,""v"":1}}"
8.752714,"NT:/limelight-front/tl",28.239444732666016
8.752751,"NT:/limelight-front/tx",0.9637669920921326
8.752751,"NT:/limelight-front/ty",6.588986396789551
8.75277,"NT:/limelight-front/ta",0.0051960209384560585
8.75277,"NT:/limelight-front/ts",11.309932708740234
8.75277,"NT:/limelight-front/tlong",10.198039054870605
8.752788,"NT:/limelight-front/tshort",9.217458724975586
8.752788,"NT:/limelight-front/thor",11
8.752788,"NT:/limelight-front/tvert",11
8.752807,"NT:/limelight-front/tc",0.08627451211214066;0.125490203499794;0.13333334028720856
8.752825,"NT:/limelight-front/hb",1574
8.752844,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.85944366455078
8.752844,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.85944366455078
8.752863,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.85944366455078
8.752881,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.382513674907386e-05,""tx"":1.0132846638720565,""txp"":658.0,""ty"":6.644221921168423,""typ"":358.5},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.546168151544407e-05,""tx"":1.5903376781276535,""txp"":668.5,""ty"":5.991025815337792,""typ"":370.5}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":28.239444732666016,""ts"":58401.900612,""v"":1}}"
8.781114,"NT:/limelight-front/tl",27.863203048706055
8.781151,"NT:/limelight-front/tx",1.0755213499069214
8.781151,"NT:/limelight-front/ty",6.661859035491943
8.78117,"NT:/limelight-front/ta",0.005359675269573927
8.78117,"NT:/limelight-front/ts",78.69007110595703
8.78117,"NT:/limelight-front/tshort",8.43299388885498
8.781188,"NT:/limelight-front/thor",10
8.781188,"NT:/limelight-front/tc",0.07450980693101883;0.11764705926179886;0.125490203499794
8.781207,"NT:/limelight-front/hb",1575
8.781225,"NT:/limelight-front/botpose",0;0;0;0;0;0;65.48320007324219
8.781244,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;65.48320007324219
8.781263,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;65.48320007324219
8.781281,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.382513674907386e-05,""tx"":1.0132405774117927,""txp"":658.0,""ty"":6.671350377966121,""typ"":358.0},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":7.037130853859708e-05,""tx"":1.5903376781276535,""txp"":668.5,""ty"":5.991025815337792,""typ"":370.5}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":27.863203048706055,""ts"":58430.517631,""v"":1}}"
8.78514,"NTConnection","{""connected"":true,""remote_id"":""NT3@10.17.81.94:33988"",""remote_ip"":""10.17.81.94"",""remote_port"":33988,""protocol_version"":768}"
8.812352,"NT:/limelight-front/tl",30.406129837036133
8.812389,"NT:/limelight-front/tx",-7.540114402770996
8.812408,"NT:/limelight-front/ty",-11.42551040649414
8.812427,"NT:/limelight-front/ta",0.004909625742584467
8.812445,"NT:/limelight-front/ts",53.13010025024414
8.812464,"NT:/limelight-front/tlong",15.000000953674316
8.812482,"NT:/limelight-front/tshort",5
8.812501,"NT:/limelight-front/thor",14
8.812501,"NT:/limelight-front/tvert",13
8.812538,"NT:/limelight-front/tc",0.09019608050584793;0.11372549086809158;0.062745101749897
8.812556,"NT:/limelight-front/hb",1576
8.812575,"NT:/limelight-front/botpose",0;0;0;0;0;0;68.02613067626953
8.812594,"NT:/limelight-front/botpose_wpiblue",0;0;0;0;0;0;68.02613067626953
8.812631,"NT:/limelight-front/botpose_wpired",0;0;0;0;0;0;68.02613067626953
8.812649,"NT:/limelight-front/json","{""Results"":{""Bardcode"":[],""Classifier"":[],""Detector"":[],""Fiducial"":[],""Retro"":[{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":3.764046778087504e-05,""tx"":-7.541993556278541,""txp"":501.46417236328125,""ty"":-11.434959013138723,""typ"":691.6824340820313},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":5.605156547972001e-05,""tx"":1.0790563980843046,""txp"":659.2000122070313,""ty"":6.692941945140575,""typ"":357.60003662109375},{""pts"":[],""t6c_ts"":[],""t6r_fs"":[],""t6r_ts"":[],""t6t_cs"":[],""t6t_rs"":[],""ta"":6.055205449229106e-05,""tx"":1.6144810735182915,""txp"":668.9406127929688,""ty"":5.9961019462325,""typ"":370.4059753417969}],""botpose"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpiblue"":[0.0,0.0,0.0,0.0,0.0,0.0],""botpose_wpired"":[0.0,0.0,0.0,0.0,0.0,0.0],""cl"":37.619998931884766,""pID"":0.0,""t6c_rs"":[0.0,0.0,0.0,0.0,0.0,-0.0],""tl"":30.406129837036133,""ts"":58461.438242,""v"":1}}"
